M0000001595590,Promotion Order,,12357507,1010842,D40010211,81424,1561,,11597406,1,2025-02-07 15:44:25,Normal Sales,89012,N,48,0,48,353611.11,16973333.28,8,1357866.66,353611.11,N,N,,N,N,0,,1000107,
M0000001595590,Promotion Order,,12357507,1010842,D40010211,81424,1561,,11597407,2,2025-02-07 15:44:25,Normal Sales,65002,N,1632,0,1632,35185.19,57422230.08,8,4593778.41,35185.19,N,N,,N,N,0,,1000107,
