V013343863591452,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173863591452,1,2025-02-04 09:25:14,1057318;1057325,35035,N,3,0,3,621296.3,1863888.9,8,149111.11,621296.3,Y,N,,Y,N,25230.56;5555.56,,1000107,
V013343863591452,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173863591453,2,2025-02-04 09:25:14,1057326,79109,N,8,2,0,324259.26,2594074.08,8,207525.93,324259.26,Y,N,,Y,N,11111.11,,1000107,
V013343863591452,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173863591454,3,2025-02-04 09:25:14,Normal Sales,65002,N,48,2,0,35185.19,1688889.12,8,135111.13,35185.19,N,N,,N,N,0,,1000107,
V013343863591452,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173863591455,4,2025-02-04 09:25:14,1057326;1057329,35179,N,4,1,0,327199.07,1308796.28,8,104703.7,327199.07,Y,N,,Y,N,7618.52;30101.85,,1000107,
V013343863591452,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173863591456,5,2025-02-04 09:25:14,1057326;1057329,35171,N,20,5,0,222800.93,4456018.6,8,356481.49,222800.93,Y,N,,Y,N,25462.96;102487.96,,1000107,
V013343863591452,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173863591457,6,2025-02-04 09:25:14,1057326;1057327,77153,N,20,5,0,174421.28,3488425.6,8,279074.05,174421.28,Y,N,,Y,N,12629.63;97675.93,,1000107,
V013343863591452,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173863591458,7,2025-02-04 09:25:14,1057326;1057327,77146,N,20,5,0,124768.49,2495369.8,8,199629.58,124768.49,Y,N,,Y,N,6314.81;69869.44,,1000107,
V013343863591452,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173863591459,8,2025-02-04 09:25:14,1057326,80112,N,20,5,0,193518.49,3870369.8,8,309629.58,193518.49,Y,N,,Y,N,25462.96,,1000107,
V013343863591452,Promotion Order,,140086,1008094,D40010028,1386392,161,,11572304,9,2025-02-04 09:25:14,1057318,,Y,1,0,1,25230.56,25230.56,8,2018.44,0,Y,N,,Y,N,25230.56,,1000107,
V013343863591452,Promotion Order,,140086,1008094,D40010028,1386392,161,,11572305,10,2025-02-04 09:25:14,1057325,,Y,1,0,1,5555.56,5555.56,8,444.44,0,Y,N,,Y,N,5555.56,,1000107,
V013343863591452,Promotion Order,,140086,1008094,D40010028,1386392,161,,11572306,11,2025-02-04 09:25:14,1057326,,Y,1,0,1,88600,88600,8,7088,0,Y,N,,Y,N,88600,,1000107,
V013343863591452,Promotion Order,,140086,1008094,D40010028,1386392,161,,11572307,12,2025-02-04 09:25:14,1057327,,Y,1,0,1,167545.37,167545.37,8,13403.63,0,Y,N,,Y,N,167545.37,,1000107,
V013343863591452,Promotion Order,,140086,1008094,D40010028,1386392,161,,11572308,13,2025-02-04 09:25:14,1057329,,Y,1,0,1,132589.81,132589.81,8,10607.18,0,Y,N,,Y,N,132589.81,,1000107,
