PO100431046,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,951085,1,2025-02-03 15:22:49,Normal Sales,28125,N,42,21,0,483796.28,20319443.76,8,1625555.5,483796.28,N,N,,N,N,0,GT,1000105,
PO100431046,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,951086,2,2025-02-03 15:22:49,Normal Sales,76179,N,12,1,0,291666.67,3500000.04,8,280000,291666.67,N,N,,N,N,0,GT,1000105,
PO100431046,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,951087,3,2025-02-03 15:22:49,Normal Sales,76178,N,24,2,0,606018.52,14544444.48,8,1163555.56,606018.52,N,N,,N,N,0,GT,1000105,
PO100431046,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,951088,4,2025-02-03 15:22:49,Normal Sales,76036,N,60,5,0,606018.52,36361111.2,8,2908888.9,606018.52,N,N,,N,N,0,GT,1000105,
PO100431046,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,951089,5,2025-02-03 15:22:49,Normal Sales,76165,N,24,4,0,1043981.48,25055555.52,8,2004444.44,1043981.48,N,N,,N,N,0,GT,1000105,
PO100431046,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,951090,6,2025-02-03 15:22:49,Normal Sales,35171,N,140,35,0,222800.93,31192130.2,8,2495370.42,222800.93,N,N,,N,N,0,GT,1000105,
PO100431046,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,951091,7,2025-02-03 15:22:49,Normal Sales,35179,N,40,10,0,327199.07,13087962.8,8,1047037.02,327199.07,N,N,,N,N,0,GT,1000105,
PO100431046,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,951092,8,2025-02-03 15:22:49,Normal Sales,13018,N,24,2,0,506818.18,12163636.32,8,973090.91,506818.18,N,N,,N,N,0,GT,1000105,
PO100431046,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,951093,9,2025-02-03 15:22:49,Normal Sales,80113,N,8,2,0,134953.72,1079629.76,8,86370.38,134953.72,N,N,,N,N,0,GT,1000105,
PO100431046,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,951094,10,2025-02-03 15:22:49,Normal Sales,51022,N,60,5,0,572727.27,34363636.2,8,2749090.9,572727.27,N,N,,N,N,0,GT,1000105,
PO100431046,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,951095,11,2025-02-03 15:22:49,Normal Sales,85005,N,120,5,0,295000,35400000,8,2832000,295000,N,N,,N,N,0,GT,1000105,
PO100431046,Promotion Order,PO_DA_GT-,110259,1008094,111000121,1744694,160,,951096,12,2025-02-03 15:22:49,Normal Sales,85006,N,8,0,8,646363.64,5170909.12,8,413672.73,646363.64,N,N,,N,N,0,GT,1000105,
