90917383,Promotion Order,,VC_12363150_1,1002206,100082321,78422,760,,10262173855883961,1,2025-02-03 12:00:39,1057348,79006,N,120,5,0,52169,6260280,8,500822.4,52169,N,N,,N,Y,0,,1000105,
90917383,Promotion Order,,VC_12363150_1,1002206,100082321,78422,760,,10262173855883962,2,2025-02-03 12:00:39,1057348,89015,N,12,1,0,785264,9423168,8,753853.44,785264,N,N,,N,Y,0,,1000105,
90917383,Promotion Order,,VC_12363150_1,1002206,100082321,78422,760,,10262173855883963,3,2025-02-03 12:00:39,1057348,89014,N,6,0,6,785264,4711584,8,376926.72,785264,N,N,,N,Y,0,,1000105,
90917383,Promotion Order,,VC_12363150_1,1002206,100082321,78422,760,,10262173855883964,4,2025-02-03 12:00:39,1057348,89017,N,6,0,6,785264,4711584,8,376926.72,785264,N,N,,N,Y,0,,1000105,
90917383,Promotion Order,,VC_12363150_1,1002206,100082321,78422,760,,10262173855883965,5,2025-02-03 12:00:39,1057348,89016,N,12,0,12,366639,4399668,8,351973.44,366639,N,N,,N,Y,0,,1000105,
90917383,Promotion Order,,VC_12363150_1,1002206,100082321,78422,760,,10262173855883966,6,2025-02-03 12:00:39,1057348,89013,N,6,0,6,785264,4711584,8,376926.72,785264,N,N,,N,Y,0,,1000105,
90917383,Promotion Order,,VC_12363150_1,1002206,100082321,78422,760,,10262173855883967,7,2025-02-03 12:00:39,1057348,89012,N,12,0,12,366639,4399668,8,351973.44,366639,N,N,,N,Y,0,,1000105,
90917383,Promotion Order,,VC_12363150_1,1002206,100082321,78422,760,,10262173855883968,8,2025-02-03 12:00:39,1057348,83008,N,6,0,6,825394,4952364,8,396189.12,825394,N,N,,N,Y,0,,1000105,
90917383,Promotion Order,,VC_12363150_1,1002206,100082321,78422,760,,10262173855883969,9,2025-02-03 12:00:39,1057348;1057447,77009,N,240,5,0,11343,2722320,8,217785.6,11343,Y,N,,Y,Y,0;217785.19,,1000105,
90917383,Promotion Order,,VC_12363150_1,1002206,100082321,78422,760,,10262173855883970,10,2025-02-03 12:00:39,1057348,29046,N,12,1,0,779792,9357504,8,748600.32,779792,N,N,,N,Y,0,,1000105,
90917383,Promotion Order,,VC_12363150_1,1002206,100082321,78422,760,,10262173855883971,11,2025-02-03 12:00:39,1057348;1057449,35026,N,240,5,0,29299,7031760,8,562540.8,29299,Y,N,,Y,Y,0;562540.74,,1000105,
90917383,Promotion Order,,VC_12363150_1,1002206,100082321,78422,760,,10262173855883972,12,2025-02-03 12:00:39,1057348;1057449,35027,N,240,5,0,19951,4788240,8,383059.2,19951,Y,N,,Y,Y,0;383058.33,,1000105,
90917383,Promotion Order,,VC_12363150_1,1002206,100082321,78422,760,,10262173855883973,13,2025-02-03 12:00:39,1057348,28007,N,96,0,96,43322,4158912,8,332712.96,43322,N,N,,N,Y,0,,1000105,
90917383,Promotion Order,,VC_12363150_1,1002206,100082321,78422,760,,10262173855883974,14,2025-02-03 12:00:39,1057348,65002,N,120,5,0,35185,4222200,8,337776,35185,N,N,,N,Y,0,,1000105,
90917383,Promotion Order,,VC_12363150_1,1002206,100082321,78422,760,,10262173855883975,15,2025-02-03 12:00:39,1057348,70009,N,6,0,6,391761,2350566,8,188045.28,391761,N,N,,N,Y,0,,1000105,
90917383,Promotion Order,,VC_12363150_1,1002206,100082321,78422,760,,10262173855883976,16,2025-02-03 12:00:39,1057348;1057447,77008,N,480,10,0,15856,7610880,8,608870.4,15856,Y,N,,Y,Y,0;608870.37,,1000105,
90917383,Promotion Order,,VC_12363150_1,1002206,100082321,78422,760,,10262173855883977,17,2025-02-03 12:00:39,1057348,29043,N,12,0,12,355694,4268328,8,341466.24,355694,N,N,,N,Y,0,,1000105,
90917383,Promotion Order,,VC_12363150_1,1002206,100082321,78422,760,,10262173855883978,18,2025-02-03 12:00:39,1057348,76036,N,6,0,6,596929,3581574,8,286525.92,596929,N,N,,N,Y,0,,1000105,
90917383,Promotion Order,,VC_12363150_1,1002206,100082321,78422,760,,10262173855883979,19,2025-02-03 12:00:39,1057348,76035,N,6,0,6,287292,1723752,8,137900.16,287292,N,N,,N,Y,0,,1000105,
90917383,Promotion Order,,VC_12363150_1,1002206,100082321,78422,760,,10262173855883980,20,2025-02-03 12:00:39,1057348,48038,N,3,0,3,540406,1621218,8,129697.44,540406,N,N,,N,Y,0,,1000105,
90917383,Promotion Order,,VC_12363150_1,1002206,100082321,78422,760,,10262173855883981,21,2025-02-03 12:00:39,1057348,48040,N,3,0,3,313856,941568,8,75325.44,313856,N,N,,N,Y,0,,1000105,
90917383,Promotion Order,,VC_12363150_1,1002206,100082321,78422,760,,11564434,22,2025-02-03 12:00:39,1057447,,Y,1,0,1,826655.56,826655.56,8,66132.44,0,N,N,,Y,Y,826655.56,,1000105,
90917383,Promotion Order,,VC_12363150_1,1002206,100082321,78422,760,,11564435,23,2025-02-03 12:00:39,1057449,,Y,1,0,1,945599.07,945599.07,8,75647.93,0,N,N,,Y,Y,945599.07,,1000105,
