DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
3IM12502-10168,6/001,C25NDN,00000040,0034AE7F239BE747B7B6AEBBD6A9F830F0,TransactionID: f4612931-322c-4479-ad9b-25a661ea6939 -> Invoice with fkey 3IM12502-10168- Accepted at 2/7/2025 10:59:38 AM
