V031623897714023,Promotion Order,,12291080,1008094,D40010032,1448042,161,,8178173897714023,1,2025-02-08 08:12:20,1057324;1057453,29043,N,1,0,1,361111.11,361111.11,8,28888.89,361111.11,Y,N,,Y,N,6944.44;11111.11,,1000107,
V031623897714023,Promotion Order,,12291080,1008094,D40010032,1448042,161,,8178173897714024,2,2025-02-08 08:12:20,1057324;1057453,29189,N,1,0,1,791666.67,791666.67,8,63333.33,791666.67,Y,N,,Y,N,13888.89;22222.22,,1000107,
V031623897714023,Promotion Order,,12291080,1008094,D40010032,1448042,161,,8178173897714025,3,2025-02-08 08:12:20,Normal Sales,28125,N,2,1,0,483796.28,967592.56,8,77407.4,483796.28,N,N,,N,N,0,,1000107,
V031623897714023,Promotion Order,,12291080,1008094,D40010032,1448042,161,,8178173897714026,4,2025-02-08 08:12:20,1057330,35171,N,1,0,1,222800.93,222800.93,8,17824.07,222800.93,Y,N,,Y,N,5124.07,,1000107,
V031623897714023,Promotion Order,,12291080,1008094,D40010032,1448042,161,,8178173897714027,5,2025-02-08 08:12:20,1057330,35193,N,1,0,1,412500,412500,8,33000,412500,Y,N,,Y,N,9487.04,,1000107,
V031623897714023,Promotion Order,,12291080,1008094,D40010032,1448042,161,,8178173897714028,6,2025-02-08 08:12:20,1057324;1057453,89135,N,6,0,6,372222.22,2233333.32,8,178666.67,372222.22,Y,N,,Y,N,11574.07;69444.44,,1000107,
V031623897714023,Promotion Order,,12291080,1008094,D40010032,1448042,161,,8178173897714029,7,2025-02-08 08:12:20,1057324;1057453,89123,N,6,0,6,797222.22,4783333.32,8,382666.67,797222.22,Y,N,,Y,N,69444.44;138888.89,,1000107,
V031623897714023,Promotion Order,,12291080,1008094,D40010032,1448042,161,,11600868,8,2025-02-08 08:12:20,1057324,,Y,1,0,1,101851.85,101851.85,8,8148.15,0,Y,N,,Y,N,101851.85,,1000107,
V031623897714023,Promotion Order,,12291080,1008094,D40010032,1448042,161,,11600869,9,2025-02-08 08:12:20,1057330,,Y,1,0,1,14611.11,14611.11,8,1168.89,0,Y,N,,Y,N,14611.11,,1000107,
V031623897714023,Promotion Order,,12291080,1008094,D40010032,1448042,161,,11600870,10,2025-02-08 08:12:20,1057453,,Y,1,0,1,241666.67,241666.67,8,19333.33,0,Y,N,,Y,N,241666.67,,1000107,
