DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
3SO32502-10046,1/001,C25TDN,00003416,Promotion Order,00A655FA359A7B4BE8B9AAAD4D15C631A7,TransactionID: 495b77bc-8ba9-418b-b0a9-8363026148b7 -> Invoice with fkey 3SO32502-10046- Accepted at 2/3/2025 1:52:43 PM,Normal
