DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
3SO32502-10052,1/001,C25TDN,00003429,Promotion Order,0030FF7928804149E9885C162B8DCACC34,TransactionID: 24f49f23-4787-4dcd-b183-b1fb7644c185 -> Invoice with fkey 3SO32502-10052- Accepted at 2/3/2025 1:54:19 PM,Normal
