DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
3SO32502-10044,1/001,C25TDN,00003421,Promotion Order,008E4BB671DFEF4CA89E7279CE91A636F2,TransactionID: 9f4f9faa-b248-48cf-84a3-836346b6bddc -> Invoice with fkey 3SO32502-10044- Accepted at 2/3/2025 1:53:20 PM,Normal
