DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
1IM22502-10106,6/001,C25NSG,00000560,001AED648B70CC44CCA897613A06C21694,TransactionID: f531e3af-9dff-48eb-a417-43658b944a13 -> Invoice with fkey 1IM22502-10106- Accepted at 2/10/2025 9:55:24 AM
