DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
1IM22502-10063,6/001,C25NSG,00000513,006C6ABC2BE3AE4D56B708169C8FDD2768,TransactionID: d0701343-e041-4db7-9f2d-9738c34d2de9 -> Invoice with fkey 1IM22502-10063- Accepted at 2/6/2025 9:12:31 AM
