DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
1IM22502-10121,6/001,C25NSG,00000592,002BBA422E6D9943C9A06D2F30032E6827,TransactionID: c4986b44-8cd8-4ec4-a2b0-77a972dc8fd8 -> Invoice with fkey 1IM22502-10121- Accepted at 2/10/2025 2:00:39 PM
