DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
1IM12502-10272,6/001,C25NSG,00000574,009CF2D15921804BEFA085E2DFDE714D38,TransactionID: 7d90e296-e110-4ad4-b2dd-493abbe9fe82 -> Invoice with fkey 1IM12502-10272- Accepted at 2/10/2025 10:09:38 AM
