DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
1IM12502-10232,6/001,C25NSG,00000549,0024CA16F89CB243EC9B6E7947093791AD,TransactionID: f6ebfa08-70b9-481f-8259-b20a3d514e3e -> Invoice with fkey 1IM12502-10232- Accepted at 2/7/2025 5:38:23 PM
