DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
4AR12502-10624,1/001,C25TNT,00002547,Commercial Discount Invoice,000E34C5F58FBB46979580C8480CEBF04C,TransactionID: 04cd25c4-fc0e-4493-b12a-ade3f2fdb505 -> Invoice with fkey 4AR12502-10624- Accepted at 2/8/2025 3:50:30 PM,Normal
