DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
4SO32502-10458,1/001,C25TNT,00002309,Promotion Order,001A42720BF7C4406DA6B437C67FE0C813,TransactionID: f4874fcf-632e-4991-a803-e8754e6b79c9 -> Invoice with fkey 4SO32502-10458- Accepted at 2/6/2025 2:55:37 PM,Normal
