M0000001596160,Promotion Order,,12378229,1010842,D10110311,80208,9358,,11606658,1,2025-02-10 06:34:47,Normal Sales,89012,N,264,11,0,353611.11,93353333.04,8,7468266.64,353611.11,N,N,,N,N,0,,1000102,
M0000001596160,Promotion Order,,12378229,1010842,D10110311,80208,9358,,11606659,2,2025-02-10 06:34:47,Normal Sales,29043,N,12,0,12,343055.55,4116666.6,8,329333.33,343055.55,N,N,,N,N,0,,1000102,
M0000001596160,Promotion Order,,12378229,1010842,D10110311,80208,9358,,11606660,3,2025-02-10 06:34:47,Normal Sales,65002,N,1680,70,0,35185.19,59111119.2,8,4728889.54,35185.19,N,N,,N,N,0,,1000102,
