91051268AR,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,8210173916906868,1,2025-02-10 13:31:08,1057348;1057771,76036,N,2,0,2,596929,1193858,8,95508.64,596929,N,N,,Y,Y,0;0,,1000102,
91051268AR,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,11609798,2,2025-02-10 13:31:08,1057771,P2424,N,1,1,0,0,0,0,0,0,N,Y,8210173916906868,Y,N,0,,1000102,
