6.2.2025,Promotion Order,,110354,1002529,110007638,76523,2008,,8235173881731470,1,2025-02-06 11:48:34,1057356,89017,N,1140,0,1140,789250,899745000,8,71979600,789250,N,N,,N,Y,0,,1000102,
6.2.2025,Promotion Order,,110354,1002529,110007638,76523,2008,,8235173881731471,2,2025-02-06 11:48:34,1057356,89016,N,1344,0,1344,368500,495264000,8,39621120,368500,N,N,,N,Y,0,,1000102,
6.2.2025,Promotion Order,,110354,1002529,110007638,76523,2008,,8235173881731472,3,2025-02-06 11:48:34,1057356,79006,N,32832,1368,0,52433,1721480256,8,137718420.48,52433,N,N,,N,Y,0,,1000102,
6.2.2025,Promotion Order,,110354,1002529,110007638,76523,2008,,8235173881731473,4,2025-02-06 11:48:34,1057356,29043,N,3720,0,3720,357500,1329900000,8,106392000,357500,N,N,,N,Y,0,,1000102,
6.2.2025,Promotion Order,,110354,1002529,110007638,76523,2008,,8235173881731474,5,2025-02-06 11:48:34,1057356,30012,N,1680,0,1680,447333,751519440,8,60121555.2,447333,N,N,,N,Y,0,,1000102,
6.2.2025,Promotion Order,,110354,1002529,110007638,76523,2008,,8235173881731475,6,2025-02-06 11:48:34,1057356,29044,N,4800,0,4800,783750,3762000000,8,300960000,783750,N,N,,N,Y,0,,1000102,
6.2.2025,Promotion Order,,110354,1002529,110007638,76523,2008,,8235173881731476,7,2025-02-06 11:48:34,1057356,89012,N,1200,0,1200,368500,442200000,8,35376000,368500,N,N,,N,Y,0,,1000102,
6.2.2025,Promotion Order,,110354,1002529,110007638,76523,2008,,8235173881731477,8,2025-02-06 11:48:34,1057356,89013,N,1200,0,1200,789250,947100000,8,75768000,789250,N,N,,N,Y,0,,1000102,
