06655PO2502030980,Promotion Order,,VC_12287948_1,1013310,100064428,65036,2008,,10760173898365492,1,2025-02-08 10:00:54,1057354,28007,N,240,0,240,43542,10450080,8,836006.4,43542,N,N,,N,Y,0,,1000102,
06655PO2502030980,Promotion Order,,VC_12287948_1,1013310,100064428,65036,2008,,10760173898365493,2,2025-02-08 10:00:54,1057354,65002,N,216,0,216,34833,7523928,8,601914.24,34833,N,N,,N,Y,0,,1000102,
06655PO2502030980,Promotion Order,,VC_12287948_1,1013310,100064428,65036,2008,,10760173898365494,3,2025-02-08 10:00:54,1057354;1057449,35027,N,1104,0,1104,20052,22137408,8,1770992.64,20052,Y,N,,Y,Y,0;1770992.59,,1000102,
06655PO2502030980,Promotion Order,,VC_12287948_1,1013310,100064428,65036,2008,,10760173898365495,4,2025-02-08 10:00:54,1057354;1057447,77008,N,1536,0,1536,15698,24112128,8,1928970.24,15698,Y,N,,Y,Y,0;1928969.44,,1000102,
06655PO2502030980,Promotion Order,,VC_12287948_1,1013310,100064428,65036,2008,,11601620,5,2025-02-08 10:00:54,1057447,,Y,1,0,1,1928969.44,1928969.44,8,154317.56,0,N,N,,Y,Y,1928969.44,,1000102,
06655PO2502030980,Promotion Order,,VC_12287948_1,1013310,100064428,65036,2008,,11601621,6,2025-02-08 10:00:54,1057449,,Y,1,0,1,1770992.59,1770992.59,8,141679.41,0,N,N,,Y,Y,1770992.59,,1000102,
