P-004884974,Promotion Order,,12384344,1002529,100073878,74962,2008,,10932173917588668,1,2025-02-10 15:24:46,1057367,65002,N,24,0,24,35185,844440,8,67555.2,35185,N,N,,N,Y,0,,1000102,
P-004884974,Promotion Order,,12384344,1002529,100073878,74962,2008,,10932173917588669,2,2025-02-10 15:24:46,1057367,79006,N,96,0,96,52433,5033568,8,402685.44,52433,N,N,,N,Y,0,,1000102,
