T02.L06.6288399A,Promotion Order,,910002,1013516,110000081,66050,10358,,11610657,1,2025-02-10 14:37:38,Normal Sales,29043,N,19,0,19,372222.22,7072222.18,8,565777.77,372222.22,N,N,,N,N,0,,1000102,
T02.L06.6288399A,Promotion Order,,910002,1013516,110000081,66050,10358,,11610658,2,2025-02-10 14:37:38,Normal Sales,48039,N,652,0,652,151851.85,99007406.2,8,7920592.5,151851.85,N,N,,N,N,0,,1000102,
T02.L06.6288399A,Promotion Order,,910002,1013516,110000081,66050,10358,,11610659,3,2025-02-10 14:37:38,Normal Sales,76035,N,132,0,132,291666.67,38500000.44,8,3080000.04,291666.67,N,N,,N,N,0,,1000102,
T02.L06.6288399A,Promotion Order,,910002,1013516,110000081,66050,10358,,11610660,4,2025-02-10 14:37:38,Normal Sales,10030,N,9,0,9,415740.74,3741666.66,8,299333.33,415740.74,N,N,,N,N,0,,1000102,
