M0000001594812,Promotion Order,,12173636,1010842,D10080392,43789,9358,,11585875,1,2025-02-06 09:32:13,Normal Sales,35027,N,720,15,0,19241.9,13854168,8,1108333.44,19241.9,N,N,,N,N,0,,1000102,
M0000001594812,Promotion Order,,12173636,1010842,D10080392,43789,9358,,11585876,2,2025-02-06 09:32:13,Normal Sales,51021,N,24,1,0,255327.27,6127854.48,8,490228.36,255327.27,N,N,,N,N,0,,1000102,
