E031623862729899,Promotion Order,,12291080,1008094,D40010330,1428142,161,,8178173862729899,1,2025-02-04 07:01:38,1057572,65109,N,6,1,2,217592.59,1305555.54,8,104444.44,217592.59,Y,N,,Y,N,26111.11,,1000107,
E031623862729899,Promotion Order,,12291080,1008094,D40010330,1428142,161,,8178173862729900,2,2025-02-04 07:01:38,1057328,77146,N,20,5,0,124768.49,2495369.8,8,199629.58,124768.49,Y,N,,Y,N,69869.44,,1000107,
E031623862729899,Promotion Order,,12291080,1008094,D40010330,1428142,161,,8178173862729901,3,2025-02-04 07:01:38,1057572,65002,N,36,1,12,35185.19,1266666.84,8,101333.35,35185.19,Y,N,,Y,N,25333.33,,1000107,
E031623862729899,Promotion Order,,12291080,1008094,D40010330,1428142,161,,11571779,4,2025-02-04 07:01:38,1057328,,Y,1,0,1,69869.44,69869.44,8,5589.56,0,Y,N,,Y,N,69869.44,,1000107,
E031623862729899,Promotion Order,,12291080,1008094,D40010330,1428142,161,,11571780,5,2025-02-04 07:01:38,1057572,,Y,1,0,1,51444.44,51444.44,8,4115.56,0,Y,N,,Y,N,51444.44,,1000107,
