V029673892034541,Promotion Order,,12256310,1008094,100078328,4580169113338501,161,,11598744,3,2025-02-07 16:25:45,1057324,,Y,1,0,1,20833.33,20833.33,8,1666.67,0,Y,N,,Y,N,20833.33,,1000107,
V029673892034541,Promotion Order,,12256310,1008094,100078328,4580169113338501,161,,11598745,4,2025-02-07 16:25:45,1057453,,Y,1,0,1,33333.33,33333.33,8,2666.67,0,Y,N,,Y,N,33333.33,,1000107,
V029673892034541,Promotion Order,,12256310,1008094,100078328,4580169113338501,161,,8330173892034541,1,2025-02-07 16:25:45,1057324;1057453,29043,N,1,0,1,361111.11,361111.11,8,28888.89,361111.11,Y,N,,Y,N,6944.44;11111.11,,1000107,
V029673892034541,Promotion Order,,12256310,1008094,100078328,4580169113338501,161,,8330173892034542,2,2025-02-07 16:25:45,1057324;1057453,29189,N,1,0,1,791666.67,791666.67,8,63333.33,791666.67,Y,N,,Y,N,13888.89;22222.22,,1000107,
