752004911,CONG TY TNHH DAU TU VA DICH VU LAN CHI,CÔNG TY TNHH ĐẦU TƯ VÀ DỊCH VỤ LAN CHI,01,,,LANCHI123,.,Số 5/230 Phố Quan Nhân,Phường Thanh Xuân Trung,Quận Thanh Xuân,TP. Hà Nội,Phường Thanh Xuân Trung,QUAN THANH XUAN,HNI,2283854,0911111111,MT,HP_SP_C,0107016612,10ND,MT Price List 1 %,LAN CHI,None,2081000000,12165558,HS,N,N,H,2081000001,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,N,Y,,,,,,,,,BANK,Y,Y,Y,1000103
752004911,CONG TY TNHH DAU TU VA DICH VU LAN CHI,CÔNG TY TNHH ĐẦU TƯ VÀ DỊCH VỤ LAN CHI,01,,,LANCHI123,,Khu Vai Cời,Phường Trung Sơn Trầm,Thị xã Sơn Tây,TP. Hà Nội,Phường Khương Mai,QUAN THANH XUAN,HNI,2283904,0911111111,MT,HP_SP_C,0107016612,10ND,MT Price List 1 %,LAN CHI,None,2081000000,12165558,HS,N,N,H,2081000001,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,,,,,,,,,BANK,Y,Y,N,1000103
