2000247,Promotion Order,,12373659,1002529,100092386,81344,6364,,10191173883043183,1,2025-02-06 15:27:11,Normal Sales,79006,N,48,0,48,52433,2516784,8,201342.72,52433,N,N,,N,N,0,,1000103,
2000247,Promotion Order,,12373659,1002529,100092386,81344,6364,,10191173883043184,2,2025-02-06 15:27:11,1057449,35030,N,48,0,48,29448,1413504,8,113080.32,29448,Y,N,,Y,Y,113079.63,,1000103,
2000247,Promotion Order,,12373659,1002529,100092386,81344,6364,,10191173883043185,3,2025-02-06 15:27:11,Normal Sales,29046,N,3,0,3,783750,2351250,8,188100,783750,N,N,,N,N,0,,1000103,
2000247,Promotion Order,,12373659,1002529,100092386,81344,6364,,10191173883043186,4,2025-02-06 15:27:11,1057449,35027,N,48,0,48,20052,962496,8,76999.68,20052,Y,N,,Y,Y,76999.07,,1000103,
2000247,Promotion Order,,12373659,1002529,100092386,81344,6364,,10191173883043187,5,2025-02-06 15:27:11,1057449,35026,N,144,0,144,29448,4240512,8,339240.96,29448,Y,N,,Y,Y,339240.74,,1000103,
2000247,Promotion Order,,12373659,1002529,100092386,81344,6364,,10191173883043188,6,2025-02-06 15:27:11,Normal Sales,89014,N,3,0,3,789250,2367750,8,189420,789250,N,N,,N,N,0,,1000103,
2000247,Promotion Order,,12373659,1002529,100092386,81344,6364,,10191173883043189,7,2025-02-06 15:27:11,Normal Sales,89015,N,6,0,6,789250,4735500,8,378840,789250,N,N,,N,N,0,,1000103,
2000247,Promotion Order,,12373659,1002529,100092386,81344,6364,,10191173883043190,8,2025-02-06 15:27:11,Normal Sales,89017,N,6,0,6,789250,4735500,8,378840,789250,N,N,,N,N,0,,1000103,
2000247,Promotion Order,,12373659,1002529,100092386,81344,6364,,10191173883043191,9,2025-02-06 15:27:11,Normal Sales,89016,N,6,0,6,368500,2211000,8,176880,368500,N,N,,N,N,0,,1000103,
2000247,Promotion Order,,12373659,1002529,100092386,81344,6364,,10191173883043192,10,2025-02-06 15:27:11,Normal Sales,28007,N,30,0,30,43542,1306260,8,104500.8,43542,N,N,,N,N,0,,1000103,
2000247,Promotion Order,,12373659,1002529,100092386,81344,6364,,10191173883043193,11,2025-02-06 15:27:11,Normal Sales,35023,N,24,0,24,37125,891000,8,71280,37125,N,N,,N,N,0,,1000103,
2000247,Promotion Order,,12373659,1002529,100092386,81344,6364,,10191173883043194,12,2025-02-06 15:27:11,Normal Sales,76032,N,2,0,2,1033542,2067084,8,165366.72,1033542,N,N,,N,N,0,,1000103,
2000247,Promotion Order,,12373659,1002529,100092386,81344,6364,,10191173883043195,13,2025-02-06 15:27:11,Normal Sales,89012,N,3,0,3,368500,1105500,8,88440,368500,N,N,,N,N,0,,1000103,
2000247,Promotion Order,,12373659,1002529,100092386,81344,6364,,10191173883043196,14,2025-02-06 15:27:11,Normal Sales,29043,N,6,0,6,357500,2145000,8,171600,357500,N,N,,N,N,0,,1000103,
2000247,Promotion Order,,12373659,1002529,100092386,81344,6364,,10191173883043197,15,2025-02-06 15:27:11,Normal Sales,76035,N,6,0,6,288750,1732500,8,138600,288750,N,N,,N,N,0,,1000103,
2000247,Promotion Order,,12373659,1002529,100092386,81344,6364,,11589968,16,2025-02-06 15:27:11,1057449,,Y,1,0,1,529319.44,529319.44,8,42345.56,0,N,N,,Y,Y,529319.44,,1000103,
