100092221,CONG TY TNHH AEON VIET NAM-DIA DIEM KINH DOANH XUAN THUY,CÔNG TY TNHH AEON VIỆT NAM-CHI NHÁNH LONG BIÊN,01,,,aeon12345,,số 27 đường Cổ Linh,Phường Long Biên,Quận Long Biên,TP. Hà Nội&&Việt Nam,Phường Long Biên,QUAN LONG BIEN,HNI,80988,,MT,HP_SP_C,0311241512-004,22ND,MT Price List 1 %,AEON,None,300000000,12142699,HS,N,N,H,300000001,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,N,Y,105.7805,21.0362,,,,,,,BANK,Y,Y,N,1000103
100092221,CONG TY TNHH AEON VIET NAM-DIA DIEM KINH DOANH XUAN THUY,CÔNG TY TNHH AEON VIỆT NAM-CHI NHÁNH LONG BIÊN,01,,,aeon12345,,Tầng 1&&2&&3 số 122-124 đường Xuân Thủy,Phường Dịch Vọng Hậu,Quận Cầu Giấy,TP. Hà Nội&&Việt Nam,Phường Dịch Vọng Hậu,QUAN CAU GIAY,HNI,80989,,MT,HP_SP_C,0311241512-004,22ND,MT Price List 1 %,AEON,None,300000000,12142699,HS,N,N,H,300000001,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,105.7805,21.0362,,,,,,,BANK,Y,Y,N,1000103
