DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
2SO32502-10351,1/001,C25TCT,00002530,Promotion Order,0095CAC6EA5F5C4CCD8AF5DB47BAC4E736,TransactionID: 4965eac1-9c59-4ca5-8bde-b268a3678aa5 -> Invoice with fkey 2SO32502-10351- Accepted at 2/4/2025 3:33:23 PM,Normal
