06911PO2502030987,Promotion Order,,VC_12373747_4,1013310,100068651,70741,809,,10728173900658381,1,2025-02-08 16:23:03,1057354,79006,N,24,1,0,52433,1258392,8,100671.36,52433,N,N,,N,Y,0,,1000104,
06911PO2502030987,Promotion Order,,VC_12373747_4,1013310,100068651,70741,809,,10728173900658382,2,2025-02-08 16:23:03,1057354;1057449,35026,N,48,1,0,29448,1413504,8,113080.32,29448,Y,N,,Y,Y,0;113079.63,,1000104,
06911PO2502030987,Promotion Order,,VC_12373747_4,1013310,100068651,70741,809,,10728173900658383,3,2025-02-08 16:23:03,1057354,65002,N,24,1,0,34833,835992,8,66879.36,34833,N,N,,N,Y,0,,1000104,
06911PO2502030987,Promotion Order,,VC_12373747_4,1013310,100068651,70741,809,,10728173900658384,4,2025-02-08 16:23:03,1057354;1057447,77008,N,48,1,0,15698,753504,8,60280.32,15698,Y,N,,Y,Y,0;60279.63,,1000104,
06911PO2502030987,Promotion Order,,VC_12373747_4,1013310,100068651,70741,809,,10728173900658385,5,2025-02-08 16:23:03,1057354;1057447,77009,N,48,1,0,11230,539040,8,43123.2,11230,Y,N,,Y,Y,0;43123.15,,1000104,
06911PO2502030987,Promotion Order,,VC_12373747_4,1013310,100068651,70741,809,,11605207,6,2025-02-08 16:23:03,1057447,,Y,1,0,1,103402.78,103402.78,8,8272.22,0,N,N,,Y,Y,103402.78,,1000104,
06911PO2502030987,Promotion Order,,VC_12373747_4,1013310,100068651,70741,809,,11605208,7,2025-02-08 16:23:03,1057449,,Y,1,0,1,113079.63,113079.63,8,9046.37,0,N,N,,Y,Y,113079.63,,1000104,
