100071312,WINMART MY THO,CHI NHÁNH TIỀN GIANG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,,200 Nam Kỳ Khởi Nghĩa,Phường 1,TP. Mỹ Tho,Tỉnh Tiền Giang,Phường 1,TP. MY THO,TGG,73717,1,MT,HP_SP_C,0104918404-063,15ND,MT Price List 2 %,VINMART,None,20200811,12384114_1,HS,N,N,H,20200812,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,N,Y,,,,,,,,,BANK,Y,Y,N,1000102
100071312,WINMART MY THO,CHI NHÁNH TIỀN GIANG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,,Gian hàng L2-01 TTTM Vincom Plaza Mỹ Tho Số 1A Hùng Vương&& Khu Phố 5,Phường 1,TP. Mỹ Tho,Tỉnh Tiền Giang,Phường 1,TP. MY THO,TGG,73718,1,MT,HP_SP_C,0104918404-063,15ND,MT Price List 2 %,VINMART,None,20200811,12384114_1,HS,N,N,H,20200812,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,,,,,,,,,BANK,Y,Y,N,1000102
