100082152,CUA HANG CO.OP FOOD PHU LOI,LIÊN HIỆP HTX TM TP.HỒ CHÍ MINH,01,,,,Co-opFood PHÚ LỢI,199-205 Nguyễn Thái Học,Phường Phạm Ngũ Lão,Quận 1,TP. Hồ Chí Minh,Phường Phạm Ngũ Lão,QUAN 1,HCM,77843,0911111111,MT,MM_C,0301175691,20ND,MT Price List 1.5%,COOP FOOD,None,5610552,12384344,M&FS,N,N,H,5610553,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,N,Y,106.6237483,10.7086967,,,,,,,BANK,Y,Y,N,1000102
100082152,CUA HANG CO.OP FOOD PHU LOI,LIÊN HIỆP HTX TM TP.HỒ CHÍ MINH,01,,,,00239-CO.OPFOOD PHU LOI,3419C Phạm Thế Hiển,Phường 07,Quận 8,TP. Hồ Chí Minh,Phường Bến Thành,QUAN 1,HCM,78196,0911111111,MT,MM_C,0301175691,20ND,MT Price List 1.5%,COOP FOOD,None,5610552,12384344,M&FS,N,N,H,5610553,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.6237483,10.7086967,,,,,,,BANK,Y,Y,Y,1000102
