M0000001595780,Promotion Order,AS.T02.L01.6299949,12339911_1,1013728,100076019,76053,47758,,11601156,1,2025-02-08 09:11:00,Normal Sales,85005,N,199,0,199,304629.63,60621296.37,8,4849703.71,304629.63,N,N,,N,N,0,,1000102,
M0000001595780,Promotion Order,AS.T02.L01.6299949,12339911_1,1013728,100076019,76053,47758,,11601157,2,2025-02-08 09:11:00,Normal Sales,78103,N,210,0,210,66666.68,14000002.8,8,1120000.22,66666.68,N,N,,N,N,0,,1000102,
