91051268,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,8210173916177524,1,2025-02-10 11:29:35,1057348,79006,N,96,4,0,52169,5008224,8,400657.92,52169,N,N,,N,Y,0,,1000102,
91051268,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,8210173916177525,2,2025-02-10 11:29:35,1057348;1056756,89017,N,6,0,6,785264,4711584,8,376926.72,785264,N,N,,Y,Y,0;0,,1000102,
91051268,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,11608738,3,2025-02-10 11:29:35,1056756,E2439,N,2,2,0,0,0,0,0,0,N,Y,8210173916177525,Y,N,0,,1000102,
91051268,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,8210173916177526,4,2025-02-10 11:29:35,1057348,89016,N,6,0,6,366639,2199834,8,175986.72,366639,N,N,,N,Y,0,,1000102,
91051268,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,8210173916177527,5,2025-02-10 11:29:35,1057348;1057447,77009,N,144,3,0,11343,1633392,8,130671.36,11343,Y,N,,Y,Y,0;130671.3,,1000102,
91051268,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,8210173916177528,6,2025-02-10 11:29:35,1057348;1057445,80106,N,96,2,0,12269,1177824,8,94225.92,12269,Y,N,,Y,Y,0;94225.93,,1000102,
91051268,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,8210173916177529,7,2025-02-10 11:29:35,1057348,19076,N,2,0,2,814815,1629630,8,130370.4,814815,N,N,,N,Y,0,,1000102,
91051268,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,8210173916177530,8,2025-02-10 11:29:35,1057348,65002,N,120,5,0,35185,4222200,8,337776,35185,N,N,,N,Y,0,,1000102,
91051268,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,8210173916177531,9,2025-02-10 11:29:35,1057348;1057447,77008,N,240,5,0,15856,3805440,8,304435.2,15856,Y,N,,Y,Y,0;304435.19,,1000102,
91051268,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,8210173916177532,10,2025-02-10 11:29:35,1057348,10030,N,2,0,2,408775,817550,8,65404,408775,N,N,,N,Y,0,,1000102,
91051268,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,8210173916177533,11,2025-02-10 11:29:35,1057348;1057769,76036,N,6,0,6,596929,3581574,8,286525.92,596929,N,N,,Y,Y,0;0,,1000102,
91051268,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,11608747,12,2025-02-10 11:29:35,1057769,P2301,N,1,1,0,0,0,0,0,0,N,Y,8210173916177533,Y,N,0,,1000102,
91051268,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,11608748,13,2025-02-10 11:29:35,1057445,,Y,1,0,1,94225.93,94225.93,8,7538.07,0,N,N,,Y,Y,94225.93,,1000102,
91051268,Promotion Order,,12287948,1002206,100082116,78161,2008,10158,11608749,14,2025-02-10 11:29:35,1057447,,Y,1,0,1,435106.48,435106.48,8,34808.52,0,N,N,,Y,Y,435106.48,,1000102,
