DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
5SO32502-10025,1/001,C25TDG,00002304,Promotion Order,00D8685BBA23FC43E69838BDC50EEA012E,TransactionID: 6e0744be-eff6-4e9c-8ce9-cd40e0cd4b01 -> Invoice with fkey 5SO32502-10025- Accepted at 2/3/2025 1:48:47 PM,Normal
