DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
5SO32502-10125,1/001,C25TDG,00002314,Promotion Order,0005B80B0D1E744988A4ECB350D14421F6,TransactionID: ba228416-4cfc-4cff-b2e9-2e2772aa2465 -> Invoice with fkey 5SO32502-10125- Accepted at 2/3/2025 2:00:45 PM,Normal
