DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
1AR12502-11654,1/001,C25TSG,00008685,Commercial Discount Invoice,00C80845865B154F3189714C1524B1BDE1,TransactionID: c746c7ef-c2ba-4962-8845-f20f45dc983b -> Invoice with fkey 1AR12502-11654- Accepted at 2/7/2025 4:58:04 PM,Normal
