DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
1S062502-10004,1/001,C25TSG,00009511,Topline - Register Promotion Order,0006BAEDF010CD486FBC7C56B5D10951D0,TransactionID: b5ed0d38-2ef6-4207-92e6-ec83b148953e -> Invoice with fkey 1S062502-10004- Accepted at 2/10/2025 5:54:15 PM,Normal
