DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
3AR12502-11217,1/001,C25TDN,00004625,Commercial Discount Invoice,003AE5FA927B034B9390FD893E1FCAEEE6,TransactionID: 20c05f46-b053-4feb-99cf-f8d2dfba2090 -> Invoice with fkey 3AR12502-11217- Accepted at 2/7/2025 9:42:48 PM,Normal
