1055774,DA-HH3MLTB603,DA,None,215001537,CONG TY TNHH VAN TAI VA THUONG MAI DICH VU TONG HOP PHAN LAM,Mua va tich luy SP dang bot Rural T12,0,0,0,1800925.93,1801515411,Can Tho,8," 1,945,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,215001538,CONG TY TNHH MOT THANH VIEN HOANG PHAT,Mua va tich luy SP dang bot Rural T12,0,0,0,384259.26,1800845551,Can Tho,8," 415,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,216000001,CONG TY TNHH MOT THANH VIEN MINH THUAN LONG XUYEN,Mua va tich luy SP dang bot Rural T12,0,0,0,3138888.89,1600157815,Can Tho,8," 3,390,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,216000218,CONG TY TNHH HOANG VINH DUONG,Mua va tich luy SP dang bot Rural T12,0,0,0,4259259.27,1602040763,Can Tho,8," 4,600,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,216000221,CONG TY TNHH MOT THANH VIEN PHUONG ANH THI,Mua va tich luy SP dang bot Rural T12,0,0,0,902777.78,1602005053,Can Tho,8," 975,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,216000222,CONG TY TNHH MOT THANH VIEN THUONG MAI DUNG LE,Mua va tich luy SP dang bot Rural T12,0,0,0,5078703.71,1602087144,Can Tho,8," 5,485,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,216000223,CONG TY TNHH PHUOC NGOC PHAT,Mua va tich luy SP dang bot Rural T12,0,0,0,2064814.82,1602148044,Can Tho,8," 2,230,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,217000001,CHI NHANH CTY CO PHAN THUONG NGHIEP CA MAU TAI KIEN GIANG,Mua va tich luy SP dang bot Rural T12,0,0,0,4902777.79,2000110221-040,Can Tho,8," 5,295,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,217000223,CHI NHANH CONG TY CP THUONG NGHIEP CA MAU TAI KIEN GIANG,Mua va tich luy SP dang bot Rural T12,0,0,0,2120370.37,2000110221-040,Can Tho,8," 2,290,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,217000227,CONG TY TNHH THUONG MAI NGUYEN NAM XUAN,Mua va tich luy SP dang bot Rural T12,0,0,0,768518.52,1702166174,Can Tho,8," 830,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,217000600,CONG TY TNHH MTV HOANG KHA PHU QUOC,Mua va tich luy SP dang bot Rural T12,0,0,0,2319444.45,1702249920,Can Tho,8," 2,505,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,218000055,CONG TY TNHH MTV PHUC THUAN NGUYEN,Mua va tich luy SP dang bot Rural T12,0,0,0,4712962.97,1500859458,Dong Nai,8," 5,090,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,218000109,DOANH NGHIEP TU NHAN THANH HUONG VINH LONG,Mua va tich luy SP dang bot Rural T12,0,0,0,2189814.82,1500970671,Dong Nai,8," 2,365,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,219000126,CONG TY TNHH MTV THUONG MAI- DUOC PHAM VIET NGOC,Mua va tich luy SP dang bot Rural T12,0,0,0,768518.52,1401407034,Dong Nai,8," 830,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,219000161,CONG TY TNHH PHAN PHOI MY TRANG,Mua va tich luy SP dang bot Rural T12,0,0,0,1601851.85,1402135249,Dong Nai,8," 1,730,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,219000200,CONG TY TNHH THANH KIM HONG NGU,Mua va tich luy SP dang bot Rural T12,0,0,0,1537037.04,1402188875,Dong Nai,8," 1,660,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,220000047,CH CN THUC PHAM NGA NAM - CN CTY CP TN CA MAU TAI SOC TRANG,Mua va tich luy SP dang bot Rural T12,0,0,0,4263888.90,2000110221-042,Can Tho,8," 4,605,000   ",CKTM-RL-25-01-017
