90919267-A,Promotion Order,,150138,1002206,100082337,78438,5862,7062,7826173857006123,1,2025-02-03 15:07:41,1057348;1056531,32056,N,6,0,6,460909,2765454,8,221236.32,460909,N,N,,Y,Y,0;0,,1000106,
90919267-A,Promotion Order,,150138,1002206,100082337,78438,5862,7062,11567232,2,2025-02-03 15:07:41,1056531,S2455,N,3,3,0,0,0,0,0,0,N,Y,7826173857006123,Y,N,0,,1000106,
90919267-A,Promotion Order,,150138,1002206,100082337,78438,5862,7062,7826173857006124,3,2025-02-03 15:07:41,1057348,19076,N,3,0,3,814815,2444445,8,195555.6,814815,N,N,,N,Y,0,,1000106,
