90922394,Promotion Order,,150061,1002206,100082334,78435,5862,7062,7451173857065126,1,2025-02-03 15:17:31,1057348;1057449,35030,N,24,0,24,29299,703176,8,56254.08,29299,Y,N,,Y,Y,0;56253.7,,1000106,
90922394,Promotion Order,,150061,1002206,100082334,78435,5862,7062,7451173857065127,2,2025-02-03 15:17:31,1057348;1057449,35026,N,96,2,0,29299,2812704,8,225016.32,29299,Y,N,,Y,Y,0;225015.74,,1000106,
90922394,Promotion Order,,150061,1002206,100082334,78435,5862,7062,7451173857065128,3,2025-02-03 15:17:31,1057348,83008,N,6,0,6,825394,4952364,8,396189.12,825394,N,N,,N,Y,0,,1000106,
90922394,Promotion Order,,150061,1002206,100082334,78435,5862,7062,7451173857065129,4,2025-02-03 15:17:31,1057348;1057445,80106,N,48,1,0,12269,588912,8,47112.96,12269,Y,N,,Y,Y,0;47112.96,,1000106,
90922394,Promotion Order,,150061,1002206,100082334,78435,5862,7062,7451173857065130,5,2025-02-03 15:17:31,1057348;1056531,32055,N,1,0,1,788181,788181,8,63054.48,788181,N,N,,Y,Y,0;0,,1000106,
90922394,Promotion Order,,150061,1002206,100082334,78435,5862,7062,11567504,6,2025-02-03 15:17:31,1056531,S2455,N,2,2,0,0,0,0,0,0,N,Y,7451173857065130;7451173857065131,Y,N,0,,1000106,
90922394,Promotion Order,,150061,1002206,100082334,78435,5862,7062,7451173857065131,7,2025-02-03 15:17:31,1057348;1056531,32056,N,3,0,3,460909,1382727,8,110618.16,460909,N,N,,Y,Y,0;0,,1000106,
90922394,Promotion Order,,150061,1002206,100082334,78435,5862,7062,7451173857065132,8,2025-02-03 15:17:31,1057348,51022,N,2,0,2,572727,1145454,8,91636.32,572727,N,N,,N,Y,0,,1000106,
90922394,Promotion Order,,150061,1002206,100082334,78435,5862,7062,7451173857065133,9,2025-02-03 15:17:31,1057348,35023,N,24,0,24,36938,886512,8,70920.96,36938,N,N,,N,Y,0,,1000106,
90922394,Promotion Order,,150061,1002206,100082334,78435,5862,7062,7451173857065134,10,2025-02-03 15:17:31,1057348,45031,N,2,0,2,657727,1315454,8,105236.32,657727,N,N,,N,Y,0,,1000106,
90922394,Promotion Order,,150061,1002206,100082334,78435,5862,7062,7451173857065135,11,2025-02-03 15:17:31,1057348,10030,N,4,0,4,408775,1635100,8,130808,408775,N,N,,N,Y,0,,1000106,
90922394,Promotion Order,,150061,1002206,100082334,78435,5862,7062,7451173857065136,12,2025-02-03 15:17:31,1057348,48038,N,2,0,2,540406,1080812,8,86464.96,540406,N,N,,N,Y,0,,1000106,
90922394,Promotion Order,,150061,1002206,100082334,78435,5862,7062,11567511,13,2025-02-03 15:17:31,1057445,,Y,1,0,1,47112.96,47112.96,8,3769.04,0,N,N,,Y,Y,47112.96,,1000106,
90922394,Promotion Order,,150061,1002206,100082334,78435,5862,7062,11567512,14,2025-02-03 15:17:31,1057449,,Y,1,0,1,281269.44,281269.44,8,22501.56,0,N,N,,Y,Y,281269.44,,1000106,
