90922411,Promotion Order,,150061,1002206,100082334,78435,5862,7062,7451173857020529,1,2025-02-03 15:10:05,1057348,89016,N,16,0,16,366639,5866224,8,469297.92,366639,N,N,,N,Y,0,,1000106,
90922411,Promotion Order,,150061,1002206,100082334,78435,5862,7062,7451173857020530,2,2025-02-03 15:10:05,1057348,89017,N,12,0,12,785264,9423168,8,753853.44,785264,N,N,,N,Y,0,,1000106,
90922411,Promotion Order,,150061,1002206,100082334,78435,5862,7062,7451173857020531,3,2025-02-03 15:10:05,1057348;1057447,77010,N,96,2,0,15619,1499424,8,119953.92,15619,Y,N,,Y,Y,0;119953.7,,1000106,
90922411,Promotion Order,,150061,1002206,100082334,78435,5862,7062,7451173857020532,4,2025-02-03 15:10:05,1057348,65002,N,240,0,240,35185,8444400,8,675552,35185,N,N,,N,Y,0,,1000106,
90922411,Promotion Order,,150061,1002206,100082334,78435,5862,7062,7451173857020533,5,2025-02-03 15:10:05,1057348,43023,N,8,0,8,279545,2236360,8,178908.8,279545,N,N,,N,Y,0,,1000106,
90922411,Promotion Order,,150061,1002206,100082334,78435,5862,7062,7451173857020534,6,2025-02-03 15:10:05,1057348;1058365,45032,N,9,0,9,388636,3497724,8,279817.92,388636,N,N,,Y,Y,0;0,,1000106,
90922411,Promotion Order,,150061,1002206,100082334,78435,5862,7062,11567300,7,2025-02-03 15:10:05,1058365,G2467,N,3,3,0,0,0,0,0,0,N,Y,7451173857020534,Y,N,0,,1000106,
90922411,Promotion Order,,150061,1002206,100082334,78435,5862,7062,7451173857020535,8,2025-02-03 15:10:05,1057348;1057447,77008,N,240,5,0,15856,3805440,8,304435.2,15856,Y,N,,Y,Y,0;304435.19,,1000106,
90922411,Promotion Order,,150061,1002206,100082334,78435,5862,7062,7451173857020536,9,2025-02-03 15:10:05,1057348,76035,N,6,0,6,287292,1723752,8,137900.16,287292,N,N,,N,Y,0,,1000106,
90922411,Promotion Order,,150061,1002206,100082334,78435,5862,7062,11567303,10,2025-02-03 15:10:05,1057447,,Y,1,0,1,424388.89,424388.89,8,33951.11,0,N,N,,Y,Y,424388.89,,1000106,
