91010300,Promotion Order,,150061,1002206,100082332,78433,5862,,7451173891501793,1,2025-02-07 14:56:57,1057348,89015,N,3,0,3,785264,2355792,8,188463.36,785264,N,N,,N,Y,0,,1000106,
91010300,Promotion Order,,150061,1002206,100082332,78433,5862,,7451173891501794,2,2025-02-07 14:56:57,1057348,89017,N,3,0,3,785264,2355792,8,188463.36,785264,N,N,,N,Y,0,,1000106,
91010300,Promotion Order,,150061,1002206,100082332,78433,5862,,7451173891501795,3,2025-02-07 14:56:57,1057348,89016,N,6,0,6,366639,2199834,8,175986.72,366639,N,N,,N,Y,0,,1000106,
91010300,Promotion Order,,150061,1002206,100082332,78433,5862,,7451173891501796,4,2025-02-07 14:56:57,1057348,89013,N,3,0,3,785264,2355792,8,188463.36,785264,N,N,,N,Y,0,,1000106,
91010300,Promotion Order,,150061,1002206,100082332,78433,5862,,7451173891501797,5,2025-02-07 14:56:57,1057348,89012,N,6,0,6,366639,2199834,8,175986.72,366639,N,N,,N,Y,0,,1000106,
91010300,Promotion Order,,150061,1002206,100082332,78433,5862,,7451173891501798,6,2025-02-07 14:56:57,1057348;1057449,35027,N,48,1,0,19951,957648,8,76611.84,19951,Y,N,,Y,Y,0;76611.11,,1000106,
91010300,Promotion Order,,150061,1002206,100082332,78433,5862,,7451173891501799,7,2025-02-07 14:56:57,1057348,65002,N,120,5,0,35185,4222200,8,337776,35185,N,N,,N,Y,0,,1000106,
91010300,Promotion Order,,150061,1002206,100082332,78433,5862,,7451173891501800,8,2025-02-07 14:56:57,1057348;1057447,77008,N,240,5,0,15856,3805440,8,304435.2,15856,Y,N,,Y,Y,0;304435.19,,1000106,
91010300,Promotion Order,,150061,1002206,100082332,78433,5862,,7451173891501801,9,2025-02-07 14:56:57,1057348,29044,N,3,0,3,779792,2339376,8,187150.08,779792,N,N,,N,Y,0,,1000106,
91010300,Promotion Order,,150061,1002206,100082332,78433,5862,,7451173891501802,10,2025-02-07 14:56:57,1057348,29043,N,6,0,6,355694,2134164,8,170733.12,355694,N,N,,N,Y,0,,1000106,
91010300,Promotion Order,,150061,1002206,100082332,78433,5862,,7451173891501803,11,2025-02-07 14:56:57,1057348,76036,N,3,0,3,596929,1790787,8,143262.96,596929,N,N,,N,Y,0,,1000106,
91010300,Promotion Order,,150061,1002206,100082332,78433,5862,,7451173891501804,12,2025-02-07 14:56:57,1057348,48040,N,3,0,3,313856,941568,8,75325.44,313856,N,N,,N,Y,0,,1000106,
91010300,Promotion Order,,150061,1002206,100082332,78433,5862,,11596498,13,2025-02-07 14:56:57,1057447,,Y,1,0,1,304435.19,304435.19,8,24354.82,0,N,N,,Y,Y,304435.19,,1000106,
91010300,Promotion Order,,150061,1002206,100082332,78433,5862,,11596499,14,2025-02-07 14:56:57,1057449,,Y,1,0,1,76611.11,76611.11,8,6128.89,0,N,N,,Y,Y,76611.11,,1000106,
