V031623872610137,Promotion Order,,12291080,1008094,D40010276,1434942,161,,8178173872610137,1,2025-02-05 10:28:21,1057572,65109,N,6,1,2,217592.59,1305555.54,8,104444.44,217592.59,Y,N,,Y,N,26111.11,,1000107,
V031623872610137,Promotion Order,,12291080,1008094,D40010276,1434942,161,,8178173872610138,2,2025-02-05 10:28:21,1057572,65002,N,36,1,12,35185.19,1266666.84,8,101333.35,35185.19,Y,N,,Y,N,25333.33,,1000107,
V031623872610137,Promotion Order,,12291080,1008094,D40010276,1434942,161,,11579293,3,2025-02-05 10:28:21,1057572,,Y,1,0,1,51444.44,51444.44,8,4115.56,0,Y,N,,Y,N,51444.44,,1000107,
