90988307B,Promotion Order,,140139,1002206,100082118,78249,811,2061,8661173889757499,1,2025-02-07 10:06:14,1057348,89016,N,24,1,0,366639,8799336,8,703946.88,366639,N,N,,N,Y,0,,1000107,
90988307B,Promotion Order,,140139,1002206,100082118,78249,811,2061,8661173889757500,2,2025-02-07 10:06:14,1057348;1056754,29044,N,24,2,0,779792,18715008,8,1497200.64,779792,N,N,,Y,Y,0;0,,1000107,
90988307B,Promotion Order,,140139,1002206,100082118,78249,811,2061,11594065,3,2025-02-07 10:06:14,1056754,L2424,N,4,4,0,0,0,0,0,0,N,Y,8661173889757500,Y,N,0,,1000107,
