V043323874590021,Promotion Order,,12370397,1008094,645001001,1452094,163,,9988173874590021,1,2025-02-05 15:58:20,Normal Sales,28125,N,1,0,1,483796.28,483796.28,8,38703.7,483796.28,N,N,,N,N,0,,1000108,
V043323874590021,Promotion Order,,12370397,1008094,645001001,1452094,163,,9988173874590022,2,2025-02-05 15:58:20,Normal Sales,28007,N,12,0,12,43981.48,527777.76,8,42222.22,43981.48,N,N,,N,N,0,,1000108,
