DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
3IM22502-10058,6/001,C25NDN,00000049,00429D5EEF111A46CB83D709D03D62697E,TransactionID: b71e1249-0e2c-45f2-9e31-c4ac991b2032 -> Invoice with fkey 3IM22502-10058- Accepted at 2/10/2025 5:23:24 PM
