2505046584129,Promotion Order,,VC_12363150_1,1002207,100072393,74326,760,,10262173857245838,1,2025-02-03 15:47:38,1057357;1057449,35027,N,144,3,0,19850,2858400,8,228672,19850,Y,N,,Y,Y,0;228671.3,,1000105,
2505046584129,Promotion Order,,VC_12363150_1,1002207,100072393,74326,760,,10262173857245839,2,2025-02-03 15:47:38,1057357,89015,N,5,0,5,781278,3906390,8,312511.2,781278,N,N,,N,Y,0,,1000105,
2505046584129,Promotion Order,,VC_12363150_1,1002207,100072393,74326,760,,11568600,3,2025-02-03 15:47:38,1057449,,Y,1,0,1,228671.3,228671.3,8,18293.7,0,N,N,,Y,Y,228671.3,,1000105,
