DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
1IM12502-10216,6/001,C25NSG,00000544,0076B0B90444DE4D66ABCEBD03019DDF36,TransactionID: de61aead-b933-4064-be1d-cd00c7a8c45c -> Invoice with fkey 1IM12502-10216- Accepted at 2/7/2025 4:35:23 PM
