DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
1IM12502-10259,6/001,C25NSG,00000562,001898E0C3C49A468CA9DA72D839CD9068,TransactionID: e5a6c2df-e18b-40e3-821f-dd3b54f145ab -> Invoice with fkey 1IM12502-10259- Accepted at 2/10/2025 10:02:29 AM
