2505046584162,Promotion Order,,12373747_2,1002207,100091223,80586,760,,10619173863783898,1,2025-02-04 09:57:18,1057357,65002,N,240,10,0,35185,8444400,8,675552,35185,N,N,,N,Y,0,,1000105,
2505046584162,Promotion Order,,12373747_2,1002207,100091223,80586,760,,10619173863783899,2,2025-02-04 09:57:18,1057357,89013,N,5,0,5,781278,3906390,8,312511.2,781278,N,N,,N,Y,0,,1000105,
