OSP_AME_T02.2025.AVI,Promotion Order,,960004,1007576,645000361,81410,313,,11607313,1,2025-02-10 09:04:21,Normal Sales,28007,N,126,0,126,37384.26,4710416.76,8,376833.34,37384.26,N,N,,N,N,0,,1000108,
OSP_AME_T02.2025.AVI,Promotion Order,,960004,1007576,645000361,81410,313,,11607314,2,2025-02-10 09:04:21,Normal Sales,29044,N,10,0,10,672916.67,6729166.7,8,538333.34,672916.67,N,N,,N,N,0,,1000108,
OSP_AME_T02.2025.AVI,Promotion Order,,960004,1007576,645000361,81410,313,,11607315,3,2025-02-10 09:04:21,Normal Sales,35023,N,72,0,72,31875,2295000,8,183600,31875,N,N,,N,N,0,,1000108,
OSP_AME_T02.2025.AVI,Promotion Order,,960004,1007576,645000361,81410,313,,11607316,4,2025-02-10 09:04:21,Normal Sales,35027,N,96,0,96,17216.67,1652800.32,8,132224.03,17216.67,N,N,,N,N,0,,1000108,
OSP_AME_T02.2025.AVI,Promotion Order,,960004,1007576,645000361,81410,313,,11607317,5,2025-02-10 09:04:21,Normal Sales,65002,N,192,0,192,29907.41,5742222.72,8,459377.82,29907.41,N,N,,N,N,0,,1000108,
OSP_AME_T02.2025.AVI,Promotion Order,,960004,1007576,645000361,81410,313,,11607318,6,2025-02-10 09:04:21,Normal Sales,79006,N,114,0,114,45018.52,5132111.28,8,410568.9,45018.52,N,N,,N,N,0,,1000108,
OSP_AME_T02.2025.AVI,Promotion Order,,960004,1007576,645000361,81410,313,,11607319,7,2025-02-10 09:04:21,Normal Sales,89013,N,10,0,10,677638.89,6776388.9,8,542111.11,677638.89,N,N,,N,N,0,,1000108,
