DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
6AR12502-10298,1/001,C25TNA,00001543,Commercial Discount Invoice,006121D7F6666747428B166637772BC3A9,TransactionID: 8cbe468f-8001-4199-afe8-ae830ad811ae -> Invoice with fkey 6AR12502-10298- Accepted at 2/7/2025 3:27:12 PM,Normal
