V043323874671294,Promotion Order,,12370397,1008094,645001002,1452144,163,,9988173874671294,1,2025-02-05 16:11:52,Normal Sales,28125,N,1,0,1,483796.28,483796.28,8,38703.7,483796.28,N,N,,N,N,0,,1000108,
V043323874671294,Promotion Order,,12370397,1008094,645001002,1452144,163,,9988173874671295,2,2025-02-05 16:11:52,1057572,65109,N,4,1,0,217592.59,870370.36,8,69629.63,217592.59,Y,N,,Y,N,17407.41,,1000108,
V043323874671294,Promotion Order,,12370397,1008094,645001002,1452144,163,,9988173874671296,3,2025-02-05 16:11:52,Normal Sales,28007,N,12,0,12,43981.48,527777.76,8,42222.22,43981.48,N,N,,N,N,0,,1000108,
V043323874671294,Promotion Order,,12370397,1008094,645001002,1452144,163,,9988173874671297,4,2025-02-05 16:11:52,1057572,65002,N,24,1,0,35185.19,844444.56,8,67555.56,35185.19,Y,N,,Y,N,16888.89,,1000108,
V043323874671294,Promotion Order,,12370397,1008094,645001002,1452144,163,,11583254,5,2025-02-05 16:11:52,1057572,,Y,1,0,1,34296.3,34296.3,8,2743.7,0,Y,N,,Y,N,34296.3,,1000108,
