DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
1IM12502-10064,6/001,C25NSG,00000471,003603DAEAC4714E7B91008D90BC184F5F,TransactionID: 08bbbcaf-19ae-4fbf-ae90-7b8cba8f41d4 -> Invoice with fkey 1IM12502-10064- Accepted at 2/4/2025 8:54:23 AM
