DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
1IM12502-10258,6/001,C25NSG,00000561,0003C84CBD70A64929931C2707282B51FF,TransactionID: e5e92165-1117-4f91-b05e-7ecb65947306 -> Invoice with fkey 1IM12502-10258- Accepted at 2/10/2025 10:02:22 AM
