DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
7IM12502-10306,6/001,C25NHN,00000066,0090B6512E906A4E99ADB1E5F6B94DD1E4,TransactionID: d268da82-1bcc-477e-92d6-e1eb5115cba9 -> Invoice with fkey 7IM12502-10306- Accepted at 2/10/2025 12:22:30 PM
