DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
5IM12502-10048,6/001,C25NDG,00000017,005EB0C083F6ED4E8F9AFD20808630B2F6,TransactionID: 3faa3d5b-32a1-48d6-8c25-fb4d337a0d65 -> Invoice with fkey 5IM12502-10048- Accepted at 2/6/2025 1:45:40 PM
