100064425,BHX_TGI_MTH - KHO DC MY THO,CÔNG TY CỔ PHẦN THƯƠNG MẠI BÁCH HÓA XANH,01,,,BACHHOAXA,BHX_TGI_MTH - Kho DC Mỹ Tho,Số 128 Trần Quang Khải,Phường Tân Định,Quận 1,TP. Hồ Chí Minh,Phường Tân Định,QUAN 1,HCM,65030,0,MT,MM_C,0310471746,15ND,MT BHX Price list 1%,BACH HOA XANH,None,1,12384114_1,M&FS,N,N,H,2,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,N,Y,,,,,,,,,BANK,Y,N,Y,1000102
100064425,BHX_TGI_MTH - KHO DC MY THO,CÔNG TY CỔ PHẦN THƯƠNG MẠI BÁCH HÓA XANH,01,,,BACHHOAXA,,Thửa đất số 99&& Tờ bản đồ 00&& KCN Mỹ Tho,Xã Trung An,TP. Mỹ Tho,Tỉnh Tiền Giang,Xã Trung An,TP. MY THO,TGG,65031,0,MT,MM_C,0310471746,15ND,MT BHX Price list 1%,BACH HOA XANH,None,1,12384114_1,M&FS,N,N,H,2,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,,,,,,,,,BANK,Y,Y,N,1000102
100064425,BHX_TGI_MTH - KHO DC MY THO,CÔNG TY CỔ PHẦN THƯƠNG MẠI BÁCH HÓA XANH,01,,,BACHHOAXA,,128 Trần Quang Khải,Phường Tân Định,Quận 1,TP. Hồ Chí Minh,Phường Tân Định,QUAN 1,HCM,75018,0,MT,MM_C,0310471746,15ND,MT BHX Price list 1%,BACH HOA XANH,None,1,12384114_1,M&FS,N,N,H,2,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,N,Y,,,,,,,,,BANK,Y,Y,N,1000102
