100083542,CO-OPMART CAI BE,LIÊN HIỆP HTX TM TP.HỒ CHÍ MINH,01,,,COOPMART1,Co-opMart CAI BE,. Khu 2,Thị trấn Cái Bè,Huyện Cái Bè,Tỉnh Tiền Giang&&Việt Nam,Thị trấn Cái Bè,HUYEN CAI BE,TGG,78839,1,MT,HP_SP_C,0301175691,20ND,MT Price List 1.5%,COOP,None,1179996,12384114_1,HS,N,N,H,1179997,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,,,,,,,,,BANK,Y,Y,N,1000102
100083542,CO-OPMART CAI BE,LIÊN HIỆP HTX TM TP.HỒ CHÍ MINH,01,,,COOPMART1,00573-CM CAI BE,199-205 Nguyễn Thái Học,Phường Phạm Ngũ Lão,Quận 1,TP. Hồ Chí Minh&&Việt Nam,Phường Phạm Ngũ Lão,QUAN 1,HCM,78840,1,MT,HP_SP_C,0301175691,20ND,MT Price List 1.5%,COOP,None,1179996,12384114_1,HS,N,N,H,1179997,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,N,Y,,,,,,,,,BANK,Y,Y,Y,1000102
