100082113,CONG TY TNHH TMDV TIEN GIANG - SAI GON,LIÊN HIỆP HTX TM TP.HỒ CHÍ MINH,01,,,,,Trung Tâm Phân Phối Bình Dương Đường Số 2 KCN Sóng Thần,Phường An Bình,TP. Dĩ An,Tỉnh Bình Dương,Phường Bến Thành,QUAN 1,HCM,78158,0911111111,MT,HP_SP_C,0301175691,20ND,MT Price List 1.5%,COOP,None,240081369,12384114_1,HS,N,N,H,240081370,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,,,,,,,,,BANK,Y,Y,N,1000102
100082113,CONG TY TNHH TMDV TIEN GIANG - SAI GON,LIÊN HIỆP HTX TM TP.HỒ CHÍ MINH,01,,,,Co-opMart Mỹ Tho,199-205 Nguyễn Thái Học,Phường Phạm Ngũ Lão,Quận 1,TP. Hồ Chí Minh,Phường Phạm Ngũ Lão,QUAN 1,HCM,77804,0911111111,MT,HP_SP_C,0301175691,20ND,MT Price List 1.5%,COOP,None,240081369,12384114_1,HS,N,N,H,240081370,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,Y,,,,,,,,,BANK,Y,Y,N,1000102
100082113,CONG TY TNHH TMDV TIEN GIANG - SAI GON,LIÊN HIỆP HTX TM TP.HỒ CHÍ MINH,01,,,,00114-CM MY THO,35 Ấp Bắc,Phường 5,TP. Mỹ Tho,Tỉnh Tiền Giang,Phường 5,TP. MY THO,TGG,78157,0911111111,MT,HP_SP_C,0301175691,20ND,MT Price List 1.5%,COOP,None,240081369,12384114_1,HS,N,N,H,240081370,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,,,,,,,,,BANK,Y,Y,Y,1000102
