POVNOVNS250203157_0702_50013,Promotion Order,,12163778_1,1014034,100065741,65783,8858,,11582016,1,2025-02-05 15:20:16,1057887,35027,N,14400,300,0,20255,291672000,8,23333760,20255,N,N,,N,Y,0,,1000102,
POVNOVNS250203157_0702_50013,Promotion Order,,12163778_1,1014034,100065741,65783,8858,,11582017,2,2025-02-05 15:20:16,1057887,35026,N,4800,100,0,29745,142776000,8,11422080,29745,N,N,,N,Y,0,,1000102,
POVNOVNS250203157_0702_50013,Promotion Order,,12163778_1,1014034,100065741,65783,8858,,11582018,3,2025-02-05 15:20:16,1057887,77008,N,2400,50,0,15856,38054400,8,3044352,15856,N,N,,N,Y,0,,1000102,
POVNOVNS250203157_0702_50013,Promotion Order,,12163778_1,1014034,100065741,65783,8858,,11582019,4,2025-02-05 15:20:16,1057887,76032,N,279,0,279,1043981,291270699,8,23301655.92,1043981,N,N,,N,Y,0,,1000102,
POVNOVNS250203157_0702_50013,Promotion Order,,12163778_1,1014034,100065741,65783,8858,,11582020,5,2025-02-05 15:20:16,1057887,80106,N,2400,50,0,12269,29445600,8,2355648,12269,N,N,,N,Y,0,,1000102,
