90953501,Promotion Order,,VC_12287948_1,1002206,100082149,78193,2008,10158,10760173873948022,1,2025-02-05 14:11:20,1057348;1056756,89015,N,3,0,3,785264,2355792,8,188463.36,785264,N,N,,Y,Y,0;0,,1000102,
90953501,Promotion Order,,VC_12287948_1,1002206,100082149,78193,2008,10158,11580816,2,2025-02-05 14:11:20,1056756,E2439,N,2,2,0,0,0,0,0,0,N,Y,10760173873948022;10760173873948023,Y,N,0,,1000102,
90953501,Promotion Order,,VC_12287948_1,1002206,100082149,78193,2008,10158,10760173873948023,3,2025-02-05 14:11:20,1057348;1056756,89014,N,3,0,3,785264,2355792,8,188463.36,785264,N,N,,Y,Y,0;0,,1000102,
90953501,Promotion Order,,VC_12287948_1,1002206,100082149,78193,2008,10158,10760173873948024,4,2025-02-05 14:11:20,1057348;1057447,77009,N,144,3,0,11343,1633392,8,130671.36,11343,Y,N,,Y,Y,0;130671.3,,1000102,
90953501,Promotion Order,,VC_12287948_1,1002206,100082149,78193,2008,10158,10760173873948025,5,2025-02-05 14:11:20,1057348,29046,N,3,0,3,779792,2339376,8,187150.08,779792,N,N,,N,Y,0,,1000102,
90953501,Promotion Order,,VC_12287948_1,1002206,100082149,78193,2008,10158,10760173873948026,6,2025-02-05 14:11:20,1057348,28007,N,48,0,48,43322,2079456,8,166356.48,43322,N,N,,N,Y,0,,1000102,
90953501,Promotion Order,,VC_12287948_1,1002206,100082149,78193,2008,10158,10760173873948027,7,2025-02-05 14:11:20,1057348,29189,N,3,0,3,779792,2339376,8,187150.08,779792,N,N,,N,Y,0,,1000102,
90953501,Promotion Order,,VC_12287948_1,1002206,100082149,78193,2008,10158,10760173873948028,8,2025-02-05 14:11:20,1057348,29043,N,6,0,6,355694,2134164,8,170733.12,355694,N,N,,N,Y,0,,1000102,
90953501,Promotion Order,,VC_12287948_1,1002206,100082149,78193,2008,10158,11580823,9,2025-02-05 14:11:20,1057447,,Y,1,0,1,130671.3,130671.3,8,10453.7,0,N,N,,Y,Y,130671.3,,1000102,
